term_id,term_name,genes_associated_in_db,source
C4225228,"NEPHROTIC SYNDROME, TYPE 11",1,UNIPROT
C4225229,"CLEFT PALATE, PSYCHOMOTOR RETARDATION, AND DISTINCTIVE FACIAL FEATURES",1,UNIPROT
C4225230,"CILIARY DYSKINESIA, PRIMARY, 33",1,UNIPROT
C4225231,"TOOTH AGENESIS, SELECTIVE, 7",1,UNIPROT
C4225232,"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, FADEN-ALKURAYA TYPE",1,UNIPROT
C4225234,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIn",1,UNIPROT
C4225238,"PARKINSON DISEASE 22, AUTOSOMAL DOMINANT",1,UNIPROT
C4225240,"DEAFNESS, AUTOSOMAL DOMINANT 68",1,UNIPROT
C4225242,DEHYDRATED HEREDITARY STOMATOCYTOSIS 2,1,UNIPROT
C4225243,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Z",1,UNIPROT
C4225244,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Y",1,UNIPROT
C4225246,SURF1-related Charcot-Marie-Tooth disease type 4,1,UNIPROT
C4225247,"LEUKODYSTROPHY, HYPOMYELINATING, 12",1,UNIPROT
C4225248,"SEIZURES, SCOLIOSIS, AND MACROCEPHALY SYNDROME",1,UNIPROT
C4225249,"MICROCEPHALY 16, PRIMARY, AUTOSOMAL RECESSIVE",1,UNIPROT
C4225250,"SPASTIC PARAPLEGIA 75, AUTOSOMAL RECESSIVE",1,UNIPROT
C4225251,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 27,1,UNIPROT
C4225254,"SPASTIC TETRAPLEGIA, THIN CORPUS CALLOSUM, AND PROGRESSIVE MICROCEPHALY",1,UNIPROT
C4225256,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 35",1,UNIPROT
C4225257,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 34",1,UNIPROT
C4225258,"EPILEPSY, PROGRESSIVE MYOCLONIC, 10",1,UNIPROT
C4225259,SMITH-KINGSMORE SYNDROME,1,UNIPROT
C4225262,"POROKERATOSIS 9, MULTIPLE TYPES",1,UNIPROT
C4225263,SENIOR-LOKEN SYNDROME 9,1,UNIPROT
C4225265,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2W",1,UNIPROT
C4225266,IMMUNODEFICIENCY 42,1,UNIPROT
C4225267,HEIMLER SYNDROME 2,1,UNIPROT
C4225268,"CUTIS LAXA, AUTOSOMAL DOMINANT 3",1,UNIPROT
C4225269,CRANIOSYNOSTOSIS 6,1,UNIPROT
C4225270,Kosaki overgrowth syndrome,1,UNIPROT
C4225271,ADAMS-OLIVER SYNDROME 6,1,UNIPROT
C4225272,"SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE",1,UNIPROT
C4225273,"SPONDYLOEPIPHYSEAL DYSPLASIA, STANESCU TYPE",1,UNIPROT
C4225276,"EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME",1,UNIPROT
C4225278,GLIOMA SUSCEPTIBILITY 9,1,UNIPROT
C4225280,NOONAN SYNDROME 10,1,UNIPROT
C4225281,RETINITIS PIGMENTOSA 74,1,UNIPROT
C4225282,NOONAN SYNDROME 9,1,UNIPROT
C4225284,"DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 6",1,UNIPROT
C4225287,RETINITIS PIGMENTOSA 73,1,UNIPROT
C4225288,"SHORT STATURE, MICROCEPHALY, AND ENDOCRINE DYSFUNCTION",1,UNIPROT
C4225289,"EPILEPSY, PROGRESSIVE MYOCLONIC, 9",1,UNIPROT
C4225290,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 26,1,UNIPROT
C4225291,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 9",1,UNIPROT
C4225292,"THYROID CANCER, NONMEDULLARY, 5",1,UNIPROT
C4225293,"THYROID CANCER, NONMEDULLARY, 4",1,UNIPROT
C4225295,"POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS",1,UNIPROT
C4225297,ACHROMATOPSIA 7,1,UNIPROT
C4225299,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14",1,UNIPROT
C4225300,CATARACT 44,1,UNIPROT
C4225301,"OSTEOGENESIS IMPERFECTA, TYPE XVII",1,UNIPROT
C4225302,"NEUROPATHY, HEREDITARY MOTOR AND SENSORY, TYPE VIB",1,UNIPROT
C4225303,LETHAL CONGENITAL CONTRACTURE SYNDROME 9,1,UNIPROT
C4225304,"CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME c OXIDASE DEFICIENCY 4",1,UNIPROT
C4225305,"LEUKODYSTROPHY, HYPOMYELINATING, 11",1,UNIPROT
C4225306,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2V",1,UNIPROT
C4225308,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII",1,UNIPROT
C4225310,"MICROCEPHALY 15, PRIMARY, AUTOSOMAL RECESSIVE",1,UNIPROT
C4225312,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 2",1,UNIPROT
C4225313,BETHLEM MYOPATHY 2,1,UNIPROT
C4225315,RETINITIS PIGMENTOSA 72,1,UNIPROT
C4225316,EXUDATIVE VITREORETINOPATHY 6,1,UNIPROT
C4225317,"ACROFACIAL DYSOSTOSIS, CINCINNATI TYPE",1,UNIPROT
C4225318,"EPILEPSY, FAMILIAL TEMPORAL LOBE, 8",1,UNIPROT
C4225319,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 50",1,UNIPROT
C4225320,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50",1,UNIPROT
C4225321,ZIMMERMANN-LABAND SYNDROME 2,1,UNIPROT
C4225323,BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME,1,UNIPROT
C4225325,FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 4,1,UNIPROT
C4225326,FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 3,1,UNIPROT
C4225327,"EPILEPSY, FAMILIAL TEMPORAL LOBE, 7",1,UNIPROT
C4225328,IMMUNODEFICIENCY 40,1,UNIPROT
C4225329,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 25,1,UNIPROT
C4225330,"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 10",1,UNIPROT
C4225332,"LEUKODYSTROPHY, HYPOMYELINATING, 10",1,UNIPROT
C4225333,"HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION",1,UNIPROT
C4225334,"AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE",1,UNIPROT
C4225335,"BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 6",1,UNIPROT
C4225336,DYSTONIA 27,1,UNIPROT
C4225337,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 33",1,UNIPROT
C4225338,"MICROCEPHALY 14, PRIMARY, AUTOSOMAL RECESSIVE",1,UNIPROT
C4225339,"PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL 2",1,UNIPROT
C4225340,BRUGADA SYNDROME 9,1,UNIPROT
C4225341,"DYSTONIA 26, MYOCLONIC",1,UNIPROT
C4225342,RETINITIS PIGMENTOSA 71,1,UNIPROT
C4225343,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 38",1,UNIPROT
C4225344,"TRICHOTHIODYSTROPHY 2, PHOTOSENSITIVE",1,UNIPROT
C4225345,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1G",1,UNIPROT
C4225346,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 3",1,UNIPROT
C4225347,"PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 4",1,UNIPROT
C4225348,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 4,1,UNIPROT
C4225349,MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA,1,UNIPROT
C4225350,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 32",1,UNIPROT
C4225352,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 36",1,UNIPROT
C4225354,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 35",1,UNIPROT
C4225356,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 6",1,UNIPROT
C4225357,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 31",1,UNIPROT
C4225358,IMMUNODEFICIENCY 39,1,UNIPROT
C4225360,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 30",1,UNIPROT
C4225361,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 29",1,UNIPROT
C4225364,"MYASTHENIC SYNDROME, CONGENITAL, 18",1,UNIPROT
C4225365,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 13",1,UNIPROT
C4225367,"MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY",1,UNIPROT
C4225368,"MYASTHENIC SYNDROME, CONGENITAL, 9, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY",1,UNIPROT
C4225369,"MYASTHENIC SYNDROME, CONGENITAL, 4B, FAST-CHANNEL",1,UNIPROT
C4225370,"MYASTHENIC SYNDROME, CONGENITAL, 3C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY",1,UNIPROT
C4225371,"MYASTHENIC SYNDROME, CONGENITAL, 3B, FAST-CHANNEL",1,UNIPROT
C4225372,"MYASTHENIC SYNDROME, CONGENITAL, 3A, SLOW-CHANNEL",1,UNIPROT
C4225374,"MYASTHENIC SYNDROME, CONGENITAL, 2A, SLOW-CHANNEL",1,UNIPROT
C4225375,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 33",1,UNIPROT
C4225376,SENIOR-LOKEN SYNDROME 8,1,UNIPROT
C4225377,"MYASTHENIC SYNDROME, CONGENITAL, 17",1,UNIPROT
C4225378,SHORT-RIB THORACIC DYSPLASIA 13 WITH OR WITHOUT POLYDACTYLY,1,UNIPROT
C4225379,LIPOYLTRANSFERASE 1 DEFICIENCY,1,UNIPROT
C4225380,SINGLETON-MERTEN SYNDROME 2,1,UNIPROT
C4225382,COLE-CARPENTER SYNDROME 2,1,UNIPROT
C4225383,LICHTENSTEIN-KNORR SYNDROME,1,UNIPROT
C4225384,OPTIC ATROPHY 9,1,UNIPROT
C4225385,LETHAL CONGENITAL CONTRACTURE SYNDROME 8,1,UNIPROT
C4225386,LETHAL CONGENITAL CONTRACTURE SYNDROME 7,1,UNIPROT
C4225387,"SPASTIC PARAPLEGIA 73, AUTOSOMAL DOMINANT",1,UNIPROT
C4225388,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 49",1,UNIPROT
C4225389,CATARACT 43,1,UNIPROT
C4225391,MITOCHONDRIAL SHORT-CHAIN ENOYL-CoA HYDRATASE 1 DEFICIENCY,1,UNIPROT
C4225392,"COENZYME Q10 DEFICIENCY, PRIMARY, 7",1,UNIPROT
C4225393,3-methylglutaconic aciduria type 7,1,UNIPROT
C4225395,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 48",1,UNIPROT
C4225397,ATAXIA-OCULOMOTOR APRAXIA 4,1,UNIPROT
C4225398,"CONGENITAL CONTRACTURES OF THE LIMBS AND FACE, HYPOTONIA, AND DEVELOPMENTAL DELAY",1,UNIPROT
C4225399,SHORT STATURE WITH NONSPECIFIC SKELETAL ABNORMALITIES,1,UNIPROT
C4225400,INTERSTITIAL LUNG AND LIVER DISEASE,1,UNIPROT
C4225402,PREMATURE OVARIAN FAILURE 10,1,UNIPROT
C4225404,"ACROMESOMELIC DYSPLASIA, DEMIRHAN TYPE",1,UNIPROT
C4225405,"MYASTHENIC SYNDROME, CONGENITAL, 1B, FAST-CHANNEL",1,UNIPROT
C4225406,"NEUROPATHY, HEREDITARY, WITH OR WITHOUT AGE-RELATED MACULAR DEGENERATION",1,UNIPROT
C4225408,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 25",1,UNIPROT
C4225413,"MYASTHENIC SYNDROME, CONGENITAL, 4A, SLOW-CHANNEL",1,UNIPROT
C4225415,"MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 3",1,UNIPROT
C4225418,"MENTAL RETARDATION, X-LINKED, SYNDROMIC 33",1,UNIPROT
C4225419,RITSCHER-SCHINZEL SYNDROME 2,1,UNIPROT
C4225422,DIAMOND-BLACKFAN ANEMIA 14 WITH MANDIBULOFACIAL DYSOSTOSIS,1,UNIPROT
C4225423,"REDUCING BODY MYOPATHY, X-LINKED 1A, SEVERE, WITH INFANTILE OR EARLY CHILDHOOD ONSET",1,UNIPROT
C4225425,"ANEMIA, SIDEROBLASTIC, 2, PYRIDOXINE-REFRACTORY",1,UNIPROT
C4225427,SINGLETON-MERTEN SYNDROME 1,1,UNIPROT
C4225428,"ANEMIA, SIDEROBLASTIC, 4",1,UNIPROT
C4281559,FRONTOMETAPHYSEAL DYSPLASIA 1,1,UNIPROT
C4282398,Sialidase deficiency,1,UNIPROT
C4282400,"Polydactyly, Postaxial, Type A1",1,UNIPROT
C4283894,"MENTAL RETARDATION, X-LINKED 61",1,UNIPROT
C4284093,"FANCONI ANEMIA, COMPLEMENTATION GROUP R",1,UNIPROT
C4284414,"AORTIC ANEURYSM, FAMILIAL THORACIC 10",1,UNIPROT
C4284588,"SPASTIC PARAPLEGIA 62, AUTOSOMAL RECESSIVE",1,UNIPROT
C4284594,BAND HETEROTOPIA,1,UNIPROT
C4284790,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1",1,UNIPROT
C4285231,METHEMOGLOBINEMIA AND AMBIGUOUS GENITALIA,1,UNIPROT
C4310232,"Hypercalcemia, Infantile, 1",1,UNIPROT
C4310473,"Hypercalcemia, infantile, 2",1,UNIPROT
C4310614,OTULIN-related autoinflammatory syndrome,1,UNIPROT
C4310616,"ECTODERMAL DYSPLASIA 12, HYPOHIDROTIC/HAIR/TOOTH/NAIL TYPE",1,UNIPROT
C4310617,INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS,1,UNIPROT
C4310618,"HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME",1,UNIPROT
C4310620,Yao syndrome,1,UNIPROT
C4310622,ANTERIOR SEGMENT DYSGENESIS 8,1,UNIPROT
C4310624,"BILE ACID SYNTHESIS DEFECT, CONGENITAL, 6",1,UNIPROT
C4310625,"COLOBOMA, OSTEOPETROSIS, MICROPHTHALMIA, MACROCEPHALY, ALBINISM, AND DEAFNESS",1,UNIPROT
C4310626,RETINITIS PIGMENTOSA 77,1,UNIPROT
C4310627,MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME,1,UNIPROT
C4310628,OPTIC ATROPHY 11,1,UNIPROT
C4310629,LYMPHATIC MALFORMATION 7,1,UNIPROT
C4310630,"AMELOGENESIS IMPERFECTA, TYPE IJ",1,UNIPROT
C4310632,"EPILEPSY, EARLY-ONSET, VITAMIN B6-DEPENDENT",1,UNIPROT
C4310633,"DYSTONIA 28, CHILDHOOD-ONSET",1,UNIPROT
C4310634,"DYSTONIA, CHILDHOOD-ONSET, WITH OPTIC ATROPHY AND BASAL GANGLIA ABNORMALITIES",1,UNIPROT
C4310635,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 49",1,UNIPROT
C4310636,"ATRIAL FIBRILLATION, FAMILIAL, 18",1,UNIPROT
C4310638,"TOOTH AGENESIS, SELECTIVE, 9",1,UNIPROT
C4310639,"GLAUCOMA 3, PRIMARY CONGENITAL, E",1,UNIPROT
C4310640,NEPHRONOPHTHISIS 20,1,UNIPROT
C4310641,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 58",1,UNIPROT
C4310643,"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE",1,UNIPROT
C4310645,"MYOPATHY, MYOFIBRILLAR, 8",1,UNIPROT
C4310646,LISSENCEPHALY 8,1,UNIPROT
C4310650,"3-METHYLGLUTACONIC ACIDURIA, TYPE VIII",1,UNIPROT
C4310652,"FANCONI ANEMIA, COMPLEMENTATION GROUP V",1,UNIPROT
C4310653,"LUNG DISEASE, IMMUNODEFICIENCY, AND CHROMOSOME BREAKAGE SYNDROME",1,UNIPROT
C4310654,"MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC",1,UNIPROT
C4310655,"MYOPIA 25, AUTOSOMAL DOMINANT",1,UNIPROT
C4310656,IMMUNODEFICIENCY 49,1,UNIPROT
C4310659,PREIMPLANTATION EMBRYONIC LETHALITY 2,1,UNIPROT
C4310660,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 21",1,UNIPROT
C4310661,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 31,1,UNIPROT
C4310662,"SPASTIC PARAPLEGIA 78, AUTOSOMAL RECESSIVE",1,UNIPROT
C4310663,"SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED",1,UNIPROT
C4310664,"SUDDEN CARDIAC FAILURE, INFANTILE",1,UNIPROT
C4310665,"AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA6",1,UNIPROT
C4310666,SPERMATOGENIC FAILURE 17,1,UNIPROT
C4310667,"ENCEPHALOPATHY, PROGRESSIVE, WITH AMYOTROPHY AND OPTIC ATROPHY",1,UNIPROT
C4310668,"HETEROTAXY, VISCERAL, 8, AUTOSOMAL",1,UNIPROT
C4310669,PERIVENTRICULAR NODULAR HETEROTOPIA 7,1,UNIPROT
C4310670,LETHAL CONGENITAL CONTRACTURE SYNDROME 11,1,UNIPROT
C4310671,"ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN ATROPHY AND THIN CORPUS CALLOSUM",1,UNIPROT
C4310674,SPERMATOGENIC FAILURE 16,1,UNIPROT
C4310675,"ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN EDEMA AND/OR LEUKOENCEPHALOPATHY",1,UNIPROT
C4310676,"MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE), AUTOSOMAL DOMINANT",1,UNIPROT
C4310678,LANGUAGE DELAY AND ATTENTION DEFICIT-HYPERACTIVITY DISORDER/COGNITIVE IMPAIRMENT WITH OR WITHOUT CARDIAC ARRHYTHMIA,1,UNIPROT
C4310679,CHITAYAT SYNDROME,1,UNIPROT
C4310680,RETINAL DYSTROPHY WITH OR WITHOUT EXTRAOCULAR ANOMALIES,1,UNIPROT
C4310681,"EHLERS-DANLOS SYNDROME, PERIODONTAL TYPE, 2",1,UNIPROT
C4310685,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 47",1,UNIPROT
C4310687,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 46",1,UNIPROT
C4310688,SIFRIM-HITZ-WEISS SYNDROME,1,UNIPROT
C4310689,"SHORT STATURE, BRACHYDACTYLY, INTELLECTUAL DEVELOPMENTAL DISABILITY, AND SEIZURES",1,UNIPROT
C4310690,MITOCHONDRIAL DNA DEPLETION SYNDROME 15 (HEPATOCEREBRAL TYPE),1,UNIPROT
C4310691,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 45",1,UNIPROT
C4310692,"ARTHROGRYPOSIS, DISTAL, WITH IMPAIRED PROPRIOCEPTION AND TOUCH",1,UNIPROT
C4310694,"MYASTHENIC SYNDROME, CONGENITAL, 20, PRESYNAPTIC",1,UNIPROT
C4310695,ANIRIDIA 3,1,UNIPROT
C4310697,FRONTOMETAPHYSEAL DYSPLASIA 2,1,UNIPROT
C4310699,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 24",1,UNIPROT
C4310700,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 44",1,UNIPROT
C4310702,ALAZAMI-YUAN SYNDROME,1,UNIPROT
C4310704,RETINITIS PIGMENTOSA 76,1,UNIPROT
C4310706,JOUBERT SYNDROME 27,1,UNIPROT
C4310708,"EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 3",1,UNIPROT
C4310709,"EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 2",1,UNIPROT
C4310712,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 43",1,UNIPROT
C4310713,"MACULAR DYSTROPHY, PATTERNED, 3",1,UNIPROT
C4310716,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 42",1,UNIPROT
C4310717,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 41",1,UNIPROT
C4310718,SHORT-RIB THORACIC DYSPLASIA 16 WITH OR WITHOUT POLYDACTYLY,1,UNIPROT
C4310720,"GROWTH RETARDATION, INTELLECTUAL DEVELOPMENTAL DISORDER, HYPOTONIA, AND HEPATOPATHY",1,UNIPROT
C4310722,"CILIARY DYSKINESIA, PRIMARY, 34",1,UNIPROT
C4310723,"MICROCEPHALY 17, PRIMARY, AUTOSOMAL RECESSIVE",1,UNIPROT
C4310724,SHORT-RIB THORACIC DYSPLASIA 15 WITH POLYDACTYLY,1,UNIPROT
C4310725,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, AUTOSOMAL RECESSIVE, TYPE 2A2B",1,UNIPROT
C4310727,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iaa",1,UNIPROT
C4310728,"SEIZURES, BENIGN FAMILIAL INFANTILE, 5",1,UNIPROT
C4310730,"TOOTH AGENESIS, SELECTIVE, 8",1,UNIPROT
C4310733,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 4",1,UNIPROT
C4310734,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 3",1,UNIPROT
C4310735,"PORTAL HYPERTENSION, NONCIRRHOTIC",1,UNIPROT
C4310737,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 40",1,UNIPROT
C4310738,MEIER-GORLIN SYNDROME 7,1,UNIPROT
C4310739,OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME,1,UNIPROT
C4310740,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 44",1,UNIPROT
C4310741,"HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 4",1,UNIPROT
C4310742,CRISPONI/COLD-INDUCED SWEATING SYNDROME 3,1,UNIPROT
C4310743,"STRIATONIGRAL DEGENERATION, CHILDHOOD-ONSET",1,UNIPROT
C4310744,BONE MARROW FAILURE SYNDROME 3,1,UNIPROT
C4310749,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 26",1,UNIPROT
C4310750,"SPASTIC PARAPLEGIA 77, AUTOSOMAL RECESSIVE",1,UNIPROT
C4310751,"SHORT STATURE, DEVELOPMENTAL DELAY, AND CONGENITAL HEART DEFECTS",1,UNIPROT
C4310753,PATENT DUCTUS ARTERIOSUS 3,1,UNIPROT
C4310754,"MYOPATHY, DISTAL, 5",1,UNIPROT
C4310756,"HYPERALDOSTERONISM, FAMILIAL, TYPE IV",1,UNIPROT
C4310757,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2F",1,UNIPROT
C4310758,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1H",1,UNIPROT
C4310759,RETINITIS PIGMENTOSA 75,1,UNIPROT
C4310761,"HYDROPS, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA",1,UNIPROT
C4310762,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 38",1,UNIPROT
C4310763,SPINOCEREBELLAR ATAXIA 43,1,UNIPROT
C4310764,"NEUTROPENIA, SEVERE CONGENITAL, 7, AUTOSOMAL RECESSIVE",1,UNIPROT
C4310765,Hypermanganesemia with dystonia 2,1,UNIPROT
C4310766,"MACROCEPHALY, DYSMORPHIC FACIES, AND PSYCHOMOTOR RETARDATION",1,UNIPROT
C4310767,"CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3",1,UNIPROT
C4310768,"AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET, 2",1,UNIPROT
C4310772,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART",1,UNIPROT
C4310773,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 30,1,UNIPROT
C4310774,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 42",1,UNIPROT
C4310775,"DEAFNESS, AUTOSOMAL DOMINANT 70",1,UNIPROT
C4310778,YOU-HOOVER-FONG SYNDROME,1,UNIPROT
C4310781,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 22",1,UNIPROT
C4310783,PREMATURE OVARIAN FAILURE 11,1,UNIPROT
C4310784,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 41",1,UNIPROT
C4310785,"TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE",1,UNIPROT
C4310788,COFFIN-SIRIS SYNDROME 5,1,UNIPROT
C4310789,THROMBOCYTOPENIA 6,1,UNIPROT
C4310791,"STRIATAL DEGENERATION, AUTOSOMAL DOMINANT 2",1,UNIPROT
C4310792,"DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET",1,UNIPROT
C4310794,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 53",1,UNIPROT
C4310796,MARFAN LIPODYSTROPHY SYNDROME,1,UNIPROT
C4310797,"BLEEDING DISORDER, PLATELET-TYPE, 20",1,UNIPROT
C4310798,IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 4,1,UNIPROT
C4310799,IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 3,1,UNIPROT
C4310800,"SPASTIC PARAPLEGIA 76, AUTOSOMAL RECESSIVE",1,UNIPROT
C4310801,"DEVELOPMENTAL DELAY WITH SHORT STATURE, DYSMORPHIC FEATURES, AND SPARSE HAIR",1,UNIPROT
C4310805,"BARTTER SYNDROME, TYPE 4B, NEONATAL, WITH SENSORINEURAL DEAFNESS",1,UNIPROT
C4310809,ANTERIOR SEGMENT DYSGENESIS 5,1,UNIPROT
C4310810,"MIDFACE HYPOPLASIA, HEARING IMPAIRMENT, ELLIPTOCYTOSIS, AND NEPHROCALCINOSIS",1,UNIPROT
C4310811,MEESTER-LOEYS SYNDROME,1,UNIPROT
C4310812,IMMUNODEFICIENCY 50,1,UNIPROT
C4310814,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE",1,UNIPROT
C4310816,"MENTAL RETARDATION, X-LINKED 105",1,UNIPROT
C4310817,"MENTAL RETARDATION, X-LINKED 104",1,UNIPROT
C4310819,IMMUNODEFICIENCY 47,1,UNIPROT
C4310820,"BARTTER SYNDROME, TYPE 5, ANTENATAL, TRANSIENT",1,UNIPROT
