term_id,term_name,genes_associated_in_db,source
C3151071,"COMPLEMENT COMPONENT 3 DEFICIENCY, AUTOSOMAL RECESSIVE",1,ORPHANET
C3151085,MASP2 Deficiency,1,ORPHANET
C3151087,LOEYS-DIETZ SYNDROME 3,1,ORPHANET
C3151088,IMMUNODEFICIENCY 31B,1,ORPHANET
C3151147,"Bile Acid Synthesis Defect, Congenital, 3",1,ORPHANET
C3151184,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 9",1,ORPHANET
C3151201,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME,1,ORPHANET
C3151205,Megaloblastic Anemia due to Dihydrofolate Reductase Deficiency,1,ORPHANET
C3151209,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome",1,ORPHANET
C3151226,FICOLIN 3 DEFICIENCY,1,ORPHANET
C3151236,"MYOPATHY, MYOFIBRILLAR, FATAL INFANTILE HYPERTONIC, ALPHA-B CRYSTALLIN-RELATED",1,ORPHANET
C3151268,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 4",1,ORPHANET
C3151302,Chromosome 13q14 deletion syndrome,1,ORPHANET
C3151446,Nestor Guillermo progeria syndrome,1,ORPHANET
C3151466,HEPATIC LIPASE DEFICIENCY (disorder),1,ORPHANET
C3151476,MITOCHONDRIAL DNA DEPLETION SYNDROME 9 (ENCEPHALOMYOPATHIC TYPE WITH METHYLMALONIC ACIDURIA),1,ORPHANET
C3151482,"HYPERCALCIURIA, CHILDHOOD, SELF-LIMITING",1,ORPHANET
C3151753,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6,1,ORPHANET
C3151781,CK syndrome,1,ORPHANET
C3151857,"MOYAMOYA DISEASE 4 WITH SHORT STATURE, HYPERGONADOTROPIC HYPOGONADISM, AND FACIAL DYSMORPHISM",1,ORPHANET
C3152204,"MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 8",1,ORPHANET
C3159322,"SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE",1,ORPHANET
C3164344,Adult onset autosomal dominant leukodystrophy,1,ORPHANET
C3179239,Osteopetrosis Autosomal Dominant Type 2,1,ORPHANET
C3203356,Factor II deficiency,1,ORPHANET
C3203738,Fowler syndrome,1,ORPHANET
C3245525,Familial renal glucosuria,1,ORPHANET
C3250443,MYOTONIC DYSTROPHY 1,1,ORPHANET
C3275445,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",1,ORPHANET
C3275447,Ogden syndrome,1,ORPHANET
C3275464,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE",1,ORPHANET
C3275476,"CHONDRODYSPLASIA WITH PLATYSPONDYLY, DISTINCTIVE BRACHYDACTYLY, HYDROCEPHALY, AND MICROPHTHALMIA",1,ORPHANET
C3275508,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2,1,ORPHANET
C3275521,CHROMOSOME Xq27.3-q28 DUPLICATION SYNDROME,1,ORPHANET
C3276432,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1,1,ORPHANET
C3277900,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 4",1,ORPHANET
C3278384,HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY,1,ORPHANET
C3278404,"MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS",1,ORPHANET
C3278664,"LIVER FAILURE, INFANTILE, TRANSIENT",1,ORPHANET
C3279614,"BLEEDING DISORDER, PLATELET-TYPE, 13, SUSCEPTIBILITY TO",1,ORPHANET
C3279627,"EPILEPSY, PROGRESSIVE MYOCLONIC, 6",1,ORPHANET
C3279664,Emberger Syndrome,1,ORPHANET
C3279699,"Encephalocardiomyopathy, Mitochondrial, Neonatal, Due To Atp Synthase Deficiency",1,ORPHANET
C3279722,"MYOPATHY, DISTAL, 4",1,ORPHANET
C3279756,HERMANSKY-PUDLAK SYNDROME 7,1,ORPHANET
C3279757,"CHONDRODYSPLASIA WITH JOINT DISLOCATIONS, GPAPP TYPE",1,ORPHANET
C3279775,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1,1,ORPHANET
C3279792,SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY,1,ORPHANET
C3279793,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8,1,ORPHANET
C3279800,KEPPEN-LUBINSKY SYNDROME,1,ORPHANET
C3279840,Methylmalonate Semialdehyde Dehydrogenase Deficiency,1,ORPHANET
C3279841,Pyruvate Dehydrogenase E1-Beta Deficiency,1,ORPHANET
C3279885,Hereditary Sensory and Autonomic Neuropathy Type Ie,1,ORPHANET
C3279904,Lactate Dehydrogenase B Deficiency,1,ORPHANET
C3279964,Hyperbiliverdinemia,1,ORPHANET
C3279974,"NAIL DISORDER, NONSYNDROMIC CONGENITAL, 10",1,ORPHANET
C3279990,"CANDIDIASIS, FAMILIAL, 7",1,ORPHANET
C3280026,HERMANSKY-PUDLAK SYNDROME 9,1,ORPHANET
C3280030,GATA2 Deficiency,1,ORPHANET
C3280073,CRANIOSYNOSTOSIS AND DENTAL ANOMALIES,1,ORPHANET
C3280095,"MACROCEPHALY, MACROSOMIA, AND FACIAL DYSMORPHISM SYNDROME",1,ORPHANET
C3280120,Glycoprotein VI deficiency,1,ORPHANET
C3280205,RETINAL ARTERIAL MACROANEURYSM WITH SUPRAVALVULAR PULMONIC STENOSIS,1,ORPHANET
C3280220,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O",1,ORPHANET
C3280226,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 11",1,ORPHANET
C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",1,ORPHANET
C3280296,Microcephaly-capillary malformation syndrome,1,ORPHANET
C3280314,Combined Malonic and Methylmalonic Aciduria,1,ORPHANET
C3280358,"Wolfram-Like Syndrome, Autosomal Dominant",1,ORPHANET
C3280371,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 4,1,ORPHANET
C3280378,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 2 WITH HYPERGLYCINEMIA,1,ORPHANET
C3280381,HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY,1,ORPHANET
C3280392,EDICT syndrome,1,ORPHANET
C3280428,Alpha-Methylacyl-CoA Racemase Deficiency,1,ORPHANET
C3280443,"MYOPATHY, DISTAL, TATEYAMA TYPE",1,ORPHANET
C3280452,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 12",1,ORPHANET
C3280489,FEINGOLD SYNDROME 2,1,ORPHANET
C3280492,TUMOR PREDISPOSITION SYNDROME,1,ORPHANET
C3280556,"PERIPHERAL NEUROPATHY, MYOPATHY, HOARSENESS, AND HEARING LOSS",1,ORPHANET
C3280660,"ENCEPHALOPATHY, LETHAL, DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION",1,ORPHANET
C3280679,"MYOPATHY, AREFLEXIA, RESPIRATORY DISTRESS, AND DYSPHAGIA, EARLY-ONSET",1,ORPHANET
C3280729,RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES,1,ORPHANET
C3280799,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB",1,ORPHANET
C3280845,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE E",1,ORPHANET
C3280856,"ICHTHYOSIS, SPASTIC QUADRIPLEGIA, AND MENTAL RETARDATION",1,ORPHANET
C3280866,THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE),1,ORPHANET
C3280887,"HYPERGLYCINEMIA, LACTIC ACIDOSIS, AND SEIZURES",1,ORPHANET
C3280914,FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3,1,ORPHANET
C3280953,"HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE",1,ORPHANET
C3280965,"CONGENITAL CATARACTS, HEARING LOSS, AND NEURODEGENERATION",1,ORPHANET
C3280976,Thrombophilia due to Thrombomodulin Defect,1,ORPHANET
C3280977,"SPASTIC ATAXIA 5, AUTOSOMAL RECESSIVE",1,ORPHANET
C3281029,"RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL",1,ORPHANET
C3281084,Congenital disorder of glycosylation type 1r,1,ORPHANET
C3281160,"EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2",1,ORPHANET
C3281192,INFANTILE CEREBELLAR-RETINAL DEGENERATION,1,ORPHANET
C3281200,"LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS",1,ORPHANET
C3281203,"CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME, FAMILIAL",1,ORPHANET
C3281234,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9,1,ORPHANET
C3281236,DYSTONIA 21,1,ORPHANET
C3281247,BENT BONE DYSPLASIA SYNDROME,1,ORPHANET
C3463916,Complement Factor I (C3 inactivator) deficiency,1,ORPHANET
C3472621,Myeloid neoplasm with beta-type platelet-derived growth factor receptor gene rearrangement,1,ORPHANET
C3472711,Spinocerebellar ataxia 36,1,ORPHANET
C3489395,"Hyperchylomicronemia With Hyperprebetalipoproteinemia, Familial",1,ORPHANET
C3489725,Pseudo-TORCH syndrome,1,ORPHANET
C3489787,"Pituitary Hormone Deficiency, Combined, 3",1,ORPHANET
C3489789,"Cholestasis, Progressive Familial Intrahepatic, 2",1,ORPHANET
C3489795,"Hyper-Ige Recurrent Infection Syndrome, Autosomal Dominant",1,ORPHANET
C3492944,Lentiginosis Profusa,1,ORPHANET
C3493776,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1",1,ORPHANET
C3494489,"Autoimmune polyendocrinopathy syndrome, type 1",1,ORPHANET
C3494506,"Pseudohypoparathyroidism, Type Ia",1,ORPHANET
C3495427,Fanconi-Bickel Syndrome,1,ORPHANET
C3495551,Dihydropyrimidinuria,1,ORPHANET
C3495589,Jalili syndrome,1,ORPHANET
C3496228,"Leukodystrophy, Dysmyelinating, And Spastic Paraparesis With Or Without Dystonia",1,ORPHANET
C3501858,"Muscular Dystrophy, Limb-Girdle, Type 1D",1,ORPHANET
C3501946,"Microcephaly with Chorioretinopathy, Autosomal Dominant",1,ORPHANET
C3502054,"Leukodystrophy, Dysmyelinating, with Oligodontia",1,ORPHANET
C3502353,Atrial Septal Defect with Atrioventricular Conduction Defects,1,ORPHANET
C3502469,"Brain Anomalies, Retardation, Ectodermal Dysplasia, Skeletal Malformations, Hirschsprung Disease, Ear-Eye Anomalies, Cleft Palate-Cryptorchidism, And Kidney Dysplasia-Hypoplasia",1,ORPHANET
C3536983,Familial Hypophosphatemic Rickets,1,ORPHANET
C3538999,DYSTONIA 23,1,ORPHANET
C3539003,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI",1,ORPHANET
C3539123,"CEROID LIPOFUSCINOSIS, NEURONAL, 11",1,ORPHANET
C3539494,"SPASTIC PARAPLEGIA 53, AUTOSOMAL RECESSIVE",1,ORPHANET
C3539495,"SPASTIC PARAPLEGIA 54, AUTOSOMAL RECESSIVE",1,ORPHANET
C3539506,"SPASTIC PARAPLEGIA 55, AUTOSOMAL RECESSIVE",1,ORPHANET
C3539507,"SPASTIC PARAPLEGIA 56, AUTOSOMAL RECESSIVE",1,ORPHANET
C3539916,"MYOCLONUS, FAMILIAL CORTICAL",1,ORPHANET
C3541319,"SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY",1,ORPHANET
C3541476,"MYOPATHY, AREFLEXIA, RESPIRATORY DISTRESS, AND DYSPHAGIA, EARLY-ONSET, MILD VARIANT",1,ORPHANET
C3542022,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1,ORPHANET
C3542549,"SPASTIC PARAPLEGIA 49, AUTOSOMAL RECESSIVE",1,ORPHANET
C3549874,METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY,1,ORPHANET
C3550856,"ANEMIA, X-LINKED, WITH OR WITHOUT NEUTROPENIA AND/OR PLATELET ABNORMALITIES",1,ORPHANET
C3550913,"MENTAL RETARDATION, X-LINKED, SYNDROMIC 32",1,ORPHANET
C3550963,"HYPOTHYROIDISM, CENTRAL, AND TESTICULAR ENLARGEMENT",1,ORPHANET
C3550973,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 5,1,ORPHANET
C3552634,LYMPHOPROLIFERATIVE SYNDROME 1,1,ORPHANET
C3553230,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl",1,ORPHANET
C3553270,DIARRHEA 6,1,ORPHANET
C3553349,"COENZYME Q10 DEFICIENCY, PRIMARY, 6",1,ORPHANET
C3553354,"COENZYME Q10 DEFICIENCY, PRIMARY, 2",1,ORPHANET
C3553374,"COENZYME Q10 DEFICIENCY, PRIMARY, 5",1,ORPHANET
C3553512,"IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY",1,ORPHANET
C3553529,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 10,1,ORPHANET
C3553571,Carbohydrate deficient glycoprotein syndrome type 2k,1,ORPHANET
C3553597,"3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, AND LEIGH-LIKE SYNDROME",1,ORPHANET
C3553607,MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY,1,ORPHANET
C3553636,"INTERSTITIAL LUNG DISEASE, NEPHROTIC SYNDROME, AND EPIDERMOLYSIS BULLOSA, CONGENITAL",1,ORPHANET
C3553660,Malan overgrowth syndrome,1,ORPHANET
C3553661,"CEREBELLAR ATAXIA, NONPROGRESSIVE, WITH MENTAL RETARDATION",1,ORPHANET
C3553709,"MYOPATHY, CENTRONUCLEAR, 4",1,ORPHANET
C3553774,"INTERSTITIAL NEPHRITIS, KARYOMEGALIC",1,ORPHANET
C3553816,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 13",1,ORPHANET
C3553831,"MICROCEPHALY, SHORT STATURE, AND POLYMICROGYRIA WITH OR WITHOUT SEIZURES",1,ORPHANET
C3553870,SECKEL SYNDROME 7,1,ORPHANET
C3553915,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblJ TYPE",1,ORPHANET
C3553943,"T-CELL IMMUNODEFICIENCY, RECURRENT INFECTIONS, AND AUTOIMMUNITY WITH OR WITHOUT CARDIAC MALFORMATIONS",1,ORPHANET
C3553958,METAPHYSEAL ENCHONDROMATOSIS WITH D-2-HYDROXYGLUTARIC ACIDURIA,1,ORPHANET
C3553961,"AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED",1,ORPHANET
C3553989,"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 5",1,ORPHANET
C3554018,SINOATRIAL NODE DYSFUNCTION AND DEAFNESS,1,ORPHANET
C3554067,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11,1,ORPHANET
C3554078,BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY,1,ORPHANET
C3554079,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 12,1,ORPHANET
C3554129,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 13,1,ORPHANET
C3554168,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 14,1,ORPHANET
C3554182,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 15,1,ORPHANET
C3554209,Congenital pontocerebellar hypoplasia type 8,1,ORPHANET
C3554224,LEPTIN DEFICIENCY OR DYSFUNCTION,1,ORPHANET
C3554225,LEPTIN RECEPTOR DEFICIENCY,1,ORPHANET
C3554226,Congenital pontocerebellar hypoplasia type 7,1,ORPHANET
C3554246,FOCAL FACIAL DERMAL DYSPLASIA 4,1,ORPHANET
C3554343,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 17",1,ORPHANET
C3554366,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q",1,ORPHANET
C3554367,"EPIDERMOLYSIS BULLOSA, NONSPECIFIC, AUTOSOMAL RECESSIVE",1,ORPHANET
C3554374,DYSTONIA 24,1,ORPHANET
C3554385,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iu",1,ORPHANET
C3554398,"SPINAL MUSCULAR ATROPHY, JOKELA TYPE",1,ORPHANET
C3554415,Distal arthrogryposis type 5D,1,ORPHANET
C3554439,Microcephalic primordial dwarfism Alazami type,1,ORPHANET
C3554447,DYSTONIA 25,1,ORPHANET
C3554448,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 18",1,ORPHANET
C3554449,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 19",1,ORPHANET
C3554462,MITOCHONDRIAL DNA DEPLETION SYNDROME 11,1,ORPHANET
C3554499,"MICROCEPHALY 10, PRIMARY, AUTOSOMAL RECESSIVE",1,ORPHANET
C3554540,LYMPHOPROLIFERATIVE SYNDROME 2,1,ORPHANET
C3554576,"FACIAL DYSMORPHISM, IMMUNODEFICIENCY, LIVEDO, AND SHORT STATURE",1,ORPHANET
C3554593,"RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME",1,ORPHANET
C3554594,STEEL SYNDROME,1,ORPHANET
C3554599,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT, 6",1,ORPHANET
C3554654,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE F",1,ORPHANET
C3554657,LISSENCEPHALY 5,1,ORPHANET
C3554665,OSTEOSCLEROTIC METAPHYSEAL DYSPLASIA,1,ORPHANET
C3554686,IMMUNODEFICIENCY 11,1,ORPHANET
C3554687,IMMUNODEFICIENCY 56,1,ORPHANET
C3665349,Secondary hypothyroidism,1,ORPHANET
C3665382,"2,8-Dihydroxyadenine Urolithiasis",1,ORPHANET
C3665488,Familial Osteochondritis Dissecans,1,ORPHANET
C3668942,Atelosteogenesis Type 3,1,ORPHANET
C3668943,Fatty Acid Hydroxylase-Associated Neurodegeneration,1,ORPHANET
C3669122,5-Alpha Reductase Deficiency,1,ORPHANET
C3671377,Sebocystomatosis,1,ORPHANET
C3683483,Autosomal Recessive Cerebellar Ataxia Type 1,1,ORPHANET
C3695063,Charcot-Marie-Tooth disease type 4B3,1,ORPHANET
C3695272,Oculocutaneous albinism type 6,1,ORPHANET
C3697137,Fibrous dysplasia of bone with intramuscular myxoma,1,ORPHANET
C3697269,15q24 Microdeletion,1,ORPHANET
C3697982,Pulmonary arterial hypertension associated with connective tissue disease,1,ORPHANET
C3698541,"Ohdo syndrome, Maat-Kievit-Brunner type",1,ORPHANET
C3711370,Spastic Paraplegia Type 7,1,ORPHANET
C3711389,Actin-Accumulation Myopathy,1,ORPHANET
C3711390,9q22.3 Microdeletion,1,ORPHANET
C3713418,Ppm-X Syndrome,1,ORPHANET
C3714043,Trisomy Xq28,1,ORPHANET
C3714897,"SPASTIC PARAPLEGIA 57, AUTOSOMAL RECESSIVE",1,ORPHANET
C3714932,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14",1,ORPHANET
C3714934,"MYOPATHY, MYOFIBRILLAR, 3",1,ORPHANET
C3715049,"CEROID LIPOFUSCINOSIS, NEURONAL, 13",1,ORPHANET
C3715082,"EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 1",1,ORPHANET
C3715192,"ANDIBULAR HYPOPLASIA, DEAFNESS, PROGEROID FEATURES, AND LIPODYSTROPHY SYNDROME",1,ORPHANET
C3806275,DEAFNESS AND MYOPIA,1,ORPHANET
C3806634,"DEAFNESS, DYSTONIA, AND CEREBRAL HYPOMYELINATION",1,ORPHANET
C3806688,Solute carrier family 35 member A2 congenital disorder of glycosylation,1,ORPHANET
C3806702,"CHARCOT-MARIE-TOOTH DISEASE, X-LINKED DOMINANT, 6",1,ORPHANET
C3806722,"PARKINSONISM WITH SPASTICITY, X-LINKED",1,ORPHANET
C3806730,"MENTAL RETARDATION, X-LINKED 98",1,ORPHANET
C3807295,"CEREBELLAR ATAXIA, DEAFNESS, AND NARCOLEPSY, AUTOSOMAL DOMINANT",1,ORPHANET
C3807873,FOVEAL HYPOPLASIA 2,1,ORPHANET
C3808397,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 1",1,ORPHANET
C3808553,Bone marrow failure syndrome 1,1,ORPHANET
C3808589,IMMUNODEFICIENCY 32A,1,ORPHANET
C3808667,"EPISODIC PAIN SYNDROME, FAMILIAL, 1",1,ORPHANET
C3808786,"ALBINISM, OCULOCUTANEOUS, TYPE VII",1,ORPHANET
C3808876,"PALMOPLANTAR CARCINOMA, MULTIPLE SELF-HEALING",1,ORPHANET
C3808920,"ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2",1,ORPHANET
C3808940,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 5",1,ORPHANET
C3808991,NGLY1 deficiency,1,ORPHANET
C3809008,HYPOMYELINATION WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LEG SPASTICITY,1,ORPHANET
C3809039,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 36",1,ORPHANET
C3809160,"Hypohidrosis, enamel hypoplasia, palmoplantar keratoderma, intellectual disability syndrome",1,ORPHANET
C3809165,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 3,1,ORPHANET
C3809210,"EHLERS-DANLOS SYNDROME, SPONDYLODYSPLASTIC TYPE, 2",1,ORPHANET
C3809250,ESTROGEN RESISTANCE,1,ORPHANET
C3809272,LETHAL CONGENITAL CONTRACTURE SYNDROME 5,1,ORPHANET
C3809309,"CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE C",1,ORPHANET
C3809327,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 14",1,ORPHANET
C3809332,T-CELL RECEPTOR-ALPHA/BETA DEFICIENCY,1,ORPHANET
C3809339,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 16,1,ORPHANET
C3809356,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3,1,ORPHANET
C3809383,IMMUNODEFICIENCY 8,1,ORPHANET
C3809470,"EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 2",1,ORPHANET
C3809522,INFANTILE LIVER FAILURE SYNDROME 1,1,ORPHANET
C3809526,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 17,1,ORPHANET
C3809567,"MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS",1,ORPHANET
C3809583,IMMUNODEFICIENCY 12,1,ORPHANET
C3809592,FBXL4-related encephalomyopathic mitochondrial DNA depletion syndrome,1,ORPHANET
C3809609,"PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES",1,ORPHANET
C3809650,BAINBRIDGE-ROPERS SYNDROME,1,ORPHANET
C3809651,INFANTILE LIVER FAILURE SYNDROME 2,1,ORPHANET
C3809655,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2R",1,ORPHANET
C3809665,"SPASTIC PARAPLEGIA 79, AUTOSOMAL RECESSIVE",1,ORPHANET
C3809672,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 37",1,ORPHANET
C3809686,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 21",1,ORPHANET
C3809753,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 38",1,ORPHANET
C3809768,IMMUNODEFICIENCY 13,1,ORPHANET
C3809781,Cole disease,1,ORPHANET
C3809853,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 39",1,ORPHANET
C3809877,Prader-Willi-like syndrome,1,ORPHANET
C3809882,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VII",1,ORPHANET
C3809899,"EPISODIC PAIN SYNDROME, FAMILIAL, 3",1,ORPHANET
C3809910,"ARTHROGRYPOSIS, MENTAL RETARDATION, AND SEIZURES",1,ORPHANET
C3809971,ASPARAGINE SYNTHETASE DEFICIENCY,1,ORPHANET
C3810001,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 18,1,ORPHANET
C3810053,IMMUNODEFICIENCY 16,1,ORPHANET
C3810062,Congenital disorder of glycosylation type 1w,1,ORPHANET
C3810072,Palmoplantar keratoderma Nagashima type,1,ORPHANET
C3810080,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 40",1,ORPHANET
C3810090,L-FERRITIN DEFICIENCY,1,ORPHANET
C3810107,IMMUNODEFICIENCY 17,1,ORPHANET
C3810160,"SPASTIC PARAPLEGIA 72, AUTOSOMAL RECESSIVE",1,ORPHANET
C3810161,"SPASTIC PARAPLEGIA 72, AUTOSOMAL DOMINANT",1,ORPHANET
C3810225,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 41",1,ORPHANET
C3810230,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 6,1,ORPHANET
C3810242,LEUKOENCEPHALOPATHY WITH ATAXIA,1,ORPHANET
C3810285,MYOPATHY WITH EXTRAPYRAMIDAL SIGNS,1,ORPHANET
C3810289,"SPASTIC PARAPLEGIA 64, AUTOSOMAL RECESSIVE",1,ORPHANET
C3810294,"SPASTIC PARAPLEGIA 61, AUTOSOMAL RECESSIVE",1,ORPHANET
C3810295,"SPASTIC PARAPLEGIA 63, AUTOSOMAL RECESSIVE",1,ORPHANET
C3810324,MORBID OBESITY AND SPERMATOGENIC FAILURE,1,ORPHANET
C3810325,"POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS",1,ORPHANET
C3810326,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 15",1,ORPHANET
C3810342,IMMUNODEFICIENCY 20,1,ORPHANET
C3810343,SACRAL AGENESIS WITH VERTEBRAL ANOMALIES,1,ORPHANET
C3810350,Bone marrow failure syndrome 2,1,ORPHANET
C3810363,"Optic atrophy, intellectual disability syndrome",1,ORPHANET
C3810394,"PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC, FOCAL OR DIFFUSE",1,ORPHANET
C3810403,MOYAMOYA DISEASE 6 WITH OR WITHOUT ACHALASIA,1,ORPHANET
C3810404,"CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO",1,ORPHANET
C3810406,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 23",1,ORPHANET
C3839296,Phakomatosis cesiomarmorata,1,ORPHANET
C3887608,"HYDROCEPHALUS, NONSYNDROMIC, AUTOSOMAL RECESSIVE 1",1,ORPHANET
C3887645,Job Syndrome,1,ORPHANET
C3887654,"POLYARTERITIS NODOSA, CHILDHOOD-ONSET",1,ORPHANET
C3887949,Apparent mineralocorticoid excess,1,ORPHANET
C3887992,THYROTROPIN-RELEASING HORMONE DEFICIENCY,1,ORPHANET
